Compound,A1,A10,A11,A20,A28,A29,A30,A6,A7,A9,B1,B10,B2,B3,B4,B5,B6,B7,B8,B9
PE 29:2e,0.000282095,9.51472e-05,0.002483626,7.33019e-05,6.43067e-05,0.000123538,0.000827876,0.000104359,0.000181433,0.000468772,0.002101066,0.003547115,0.000241973,0.009340394,0.004477536,0.002262988,0.017416697,0.000514045,0.000314644,0.002383006
PE 30:1,0.005730539,0.002218558,0.012820187,0.001661094,0.000869575,0.000479108,0.029860555,0.000360394,0.006855036,0.004986831,0.02638439,0.005823426,0.000949759,0.019004741,0.25244132,0.047090703,0.051373552,0.002166139,0.003696699,0.009308128
PE 30:1e,0.000244704,0.009188115,0.001264338,0.005575117,0.001064113,0.017238401,0.000690004,0.001553677,0.000237522,0.000252408,0.003632302,0.001526307,0.007734394,0.000201121,0.000908687,0.013606664,0.00758719,0.000267135,0.044908709,0.005144752
PE 30:2e,5.45216e-05,3.1934e-05,0.002164641,7.07108e-05,0.000124933,7.92719e-05,0.001072929,5.02104e-05,5.95852e-05,0.000522341,0.002314888,0.004400171,5.41283e-05,0.002231794,0.005066547,0.002913493,0.024054737,0.000284259,0.000201961,0.001561591
PE 30:3e,0.000438992,0.000133086,0.003388421,0.000147658,0.000427691,0.000165716,0.000322464,0.000211462,0.000865748,0.00078551,0.003456509,0.002668787,0.000256187,0.002309749,0.001685142,0.001494796,0.004854079,0.000836653,0.000609169,0.002829188
PE 31:2,0.001174998,0.000596516,0.006344489,0.000399604,0.00022063,0.000470781,0.002685803,0.000314492,0.001207423,0.004095158,0.009503947,0.004326426,0.000759242,0.01288691,0.017233826,0.007353657,0.023275253,0.00073718,0.000877573,0.005856094
PE 32:1e,0.001160772,0.004476259,0.002013739,0.00890468,0.006958412,0.000617621,0.001800153,0.001510729,0.000712519,0.002032048,0.010740804,0.001594354,0.046948765,0.001763125,0.003679448,0.004621151,0.009157623,0.001203124,0.016953511,0.004244032
PE 32:3,0.000901749,0.000271933,0.002108438,0.000230706,0.000323075,0.000353701,0.001231604,5.24682e-05,0.000484795,0.001780222,0.003390117,0.001119478,0.000516167,0.005551441,0.008465787,0.007822989,0.00777339,0.000280258,0.000614202,0.002018645
PE 32:3e,0.000210055,9.08853e-05,0.001439067,0.0,0.0,3.98761e-05,0.000654429,0.0,0.000120522,0.000336238,0.002520818,0.000927698,0.000136579,0.002653307,0.002525289,0.001972239,0.001858667,5.72985e-05,0.000117597,0.002454413
PE 34:1,0.042940785,0.164223072,0.063381659,0.694927987,0.187061067,0.543173298,0.02681391,0.028510778,0.017084199,0.020021206,0.200972108,0.045814631,0.96836406,0.024613894,0.057048444,0.241707211,0.175337063,0.017274504,0.938053473,0.093670303
PE 34:2e,0.001332433,0.03082329,0.010852222,0.20902676,0.024149118,0.203703731,0.000406224,0.011630538,0.001523847,0.006137644,0.033733831,0.00612872,0.155420183,0.006564436,0.01255046,0.074816839,0.024302467,0.00136691,0.001005728,0.009398606
PE 34:4,0.001092858,0.000390069,0.001280788,0.000224162,0.000155246,7.66155e-05,0.000462542,0.000268385,0.000243497,0.000904038,0.00811323,0.001385842,0.000221975,0.001810037,0.00815589,0.002698897,0.00226928,0.000328627,0.000525718,0.001731666
PE 36:1,0.020883876,0.007272574,0.055758632,0.086755152,0.01804222,0.008914972,0.027679221,0.013025201,0.021938506,0.02449923,0.03720642,0.078956907,0.007933014,0.019127474,0.028543266,0.036182212,0.057009112,0.017568644,0.009205198,0.020500043
PE 36:5,0.001928364,0.000335737,0.002193893,0.000350144,0.000300332,0.000353787,0.00122456,0.000229841,0.001982981,0.005565747,0.003678581,0.001021496,0.005107036,0.004945991,0.004154184,0.002666386,0.001942891,0.001249367,0.000870504,0.009203154
PE 36:6e,0.001652456,0.000161362,0.002764885,0.000280425,0.000123016,0.0,0.001315454,0.0,0.000676729,0.000933619,0.001067816,0.001090641,0.000537006,0.038211446,0.026553426,0.003064636,0.001239322,0.000209414,0.0007173,0.001555326
PE 38:7e,0.00175552,0.000223072,0.000969561,0.00037275,0.000371468,0.000315921,0.000714792,5.01793e-05,0.001646076,0.001361279,0.006375722,0.003659203,0.000737043,0.009884349,0.00932855,0.002107203,0.002423679,0.001052966,0.001283144,0.007832899
PE 40:0_28:1,0.001061738,0.002131873,0.001056251,0.000810284,0.001222819,0.005997774,0.000490136,0.001113346,0.018110113,0.010559254,0.02116103,0.016482591,0.001279969,0.00991371,0.00021931,0.021749259,0.000783344,0.012926756,0.003640069,0.001039661
PE 40:5,0.008121662,0.006374074,0.010493616,0.106471353,0.00952499,0.021390333,0.00164498,0.005638047,0.009307531,0.003155884,0.005024046,0.007433065,0.01349844,0.002468756,0.001694607,0.016534349,0.003658294,0.001805685,0.008453498,0.001296456
PE 40:9e,0.001563647,0.000477321,0.000833545,0.001362625,0.000417239,0.000776778,0.000452549,5.88338e-05,0.000752374,0.001497406,0.002922778,0.001211924,0.002500874,0.005177895,0.004088824,0.00171466,0.001619117,0.000602568,0.001407568,0.003473079
PE 41:0_34:2,0.000606022,0.017567141,0.00692602,0.003322543,0.00157624,0.004793184,0.003559497,0.007644835,0.028738969,0.009442585,0.002722374,0.013388208,0.003272018,0.009781488,0.000401235,0.021043817,0.004058176,0.004203531,0.004484495,0.007555126
PE 43:0_24:5,0.005799073,0.01751144,8.57764e-05,0.002059824,0.002694038,0.005422655,0.001279707,0.002175415,0.033647919,0.000905381,0.001001391,0.004789603,0.003401023,0.001276221,0.00024854,0.000589801,0.000320879,0.004509877,0.004110176,0.000257258
PE 44:0_32:6,0.000234786,0.00042593,0.000369912,0.000504734,0.000188053,0.000391048,0.000252717,0.000108402,0.002425879,0.002399066,0.001793797,0.010796814,0.00059584,0.002614132,0.000397056,0.000892905,0.000302472,0.007932882,0.001187689,0.001439155
PE(14:0/P-18:1(11Z)),0.014417743,0.059297095,0.005423322,0.277895445,0.071111158,0.191661522,0.020829874,0.005500415,0.00290481,0.003482283,0.136580243,0.012240854,0.571101375,0.029318214,0.042661545,0.18376707,0.103976918,0.003412889,0.484493239,0.061883452
PE(14:1(9Z)/14:0),0.002427665,0.001009997,0.006292627,0.013714516,0.003407835,0.019080201,0.006146584,0.001097393,0.002232896,0.001790083,0.011382224,0.005851061,0.011785467,0.009578388,0.038283268,0.032940936,0.015473748,0.001433181,0.004592433,0.005582461
PE(16:0/16:0),0.001990764,0.003629306,0.001340493,0.0390131,0.017304475,0.026544,0.00089591,0.002147333,0.001651384,0.001783858,0.020886903,0.00251462,0.323449136,0.002679535,0.001773364,0.00465296,0.01713442,0.000486405,0.028054827,0.007371088
PE(16:1(9Z)/16:0),0.012319355,0.054195203,0.018245489,0.385818604,0.166112336,0.431295537,0.012261112,0.002941719,0.002174773,0.014276507,0.224843432,0.01680602,3.436440968,0.00804436,0.028085823,0.099751944,0.15635483,0.005763055,0.641148839,0.099684658
PE(16:1(9Z)/P-18:1(9Z)),0.084021673,0.517439212,0.091183161,2.949042006,0.47521557,2.298959327,0.084268946,0.163384464,0.011557678,0.033000588,0.45412956,0.070535526,2.685400242,0.075788001,0.130804616,0.536214402,0.308200598,0.040364603,1.148165964,0.105276617
PE(17:1/18:0),0.001122122,0.003823369,0.00179486,0.006730696,0.004009169,0.004581874,0.002603174,0.000882198,0.000876156,0.001337845,0.002493592,0.002149965,0.019655445,0.004474886,0.005294164,0.002359392,0.010540357,0.000817803,0.034652345,0.001716186
PE(18:0/18:1(9Z)),0.003811456,0.021972161,0.00705527,0.088867301,0.011057201,0.076170844,0.001652233,0.006143412,0.022442518,0.003654163,0.012678467,0.0068578,0.045390148,0.00181122,0.004369498,0.023663291,0.010029804,0.00602784,0.013902833,0.0061349
"PE(18:0/18:2(9Z,12Z))",0.005969918,0.011028171,0.006156436,0.103904293,0.01419078,0.063659033,0.002347983,0.005880586,0.003956229,0.00492886,0.012671384,0.003852436,0.079297008,0.00188682,0.002012398,0.054402727,0.014188147,0.003440618,0.026531145,0.002581549
"PE(18:0/20:4(5Z,8Z,11Z,14Z))",0.011194039,0.084246765,0.019750699,0.621436083,0.060309802,0.41389505,0.00177302,0.016449381,0.005802061,0.012656255,0.056691709,0.016378403,0.266753266,0.010170845,0.013179397,0.209771916,0.029980276,0.011983174,0.110999861,0.008774593
PE(18:0/22:4),0.001981559,0.003022363,0.002583858,0.007758611,0.003324524,0.057319971,0.000410463,0.001971943,0.001297457,0.000517597,0.003348119,0.001221241,0.018503169,0.000573498,0.001608336,0.025329919,0.00116223,0.001401628,0.014142731,0.000512847
"PE(18:0/22:5(4Z,7Z,10Z,13Z,16Z))",0.006394082,0.007725616,0.007001535,0.054432547,0.010827566,0.031206536,0.001140621,0.005869913,0.008525303,0.004141228,0.004800977,0.007491746,0.012310698,0.00340491,0.000418114,0.01291615,0.002122524,0.002657234,0.007796985,0.003241695
PE(18:1(11Z)/18:1(11Z)),0.031287823,0.0893939,0.05017602,0.791612152,0.09794319,0.445242721,0.017925897,0.025068399,0.022866181,0.004902738,0.129789953,0.034562329,0.509145113,0.02287035,0.035377588,0.320449473,0.095559872,0.022649585,0.269935211,0.030490254
PE(18:1(9Z)/P-18:1(9Z)),0.019345928,0.09534243,0.036708517,0.606452816,0.107533831,0.467868204,0.014348502,0.021642955,0.008136517,0.010014271,0.106989608,0.014706619,0.492639403,0.001929522,0.031104149,0.300656067,0.054093584,0.009825254,0.215062575,0.02715574
"PE(18:2(9Z,12Z)/18:1(11Z))",0.041104969,0.083656937,0.037309528,0.93450999,0.10708266,0.56862841,0.030216723,0.027571643,0.014444779,0.00403381,0.13163101,0.037694005,0.693441172,0.030865594,0.022676393,0.486643624,0.110994003,0.024065356,0.224859073,0.037467538
"PE(18:3(6Z,9Z,12Z)/18:1(9Z))",0.002567994,0.010975808,0.001345863,0.280594038,0.005765194,0.026231932,0.002192819,0.006513644,0.002432799,0.002579482,0.013714749,0.002915033,0.012115106,0.001110099,0.00153174,0.070839279,0.004638286,0.004356471,0.046395742,0.000979434
"PE(20:4(5Z,8Z,11Z,14Z)/P-18:0)",0.003469577,0.010350119,0.011546227,0.295128569,0.009268856,0.327719561,0.001509355,0.007161757,0.002003025,0.000894212,0.010901497,0.002637977,0.165665899,0.030780215,0.008888294,0.160187966,0.009899294,0.002244158,0.022385023,0.024042672
"PE(22:4(7Z,10Z,13Z,16Z)/P-16:0)",0.013143128,0.160559685,0.035884601,0.497996525,0.088558974,0.867160058,0.011738865,0.035010368,0.001069767,0.005080819,0.104400889,0.01516481,0.391138243,0.011223734,0.038339258,0.576341246,0.081093615,0.002315013,0.349091372,0.013974064
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))",0.0,0.018931051,0.0,0.184316824,0.0,0.07914207,0.006964811,0.0,0.0,0.005278638,0.059326038,0.152870538,0.089614543,0.000141728,0.0,0.023788859,0.005017254,0.023214182,0.021318847,0.001280868
PE(22:6/0:0),0.005462581,0.000948642,0.005106125,0.001578698,0.001322228,0.001283508,0.001229363,0.001506927,0.004347204,0.016041911,0.009411684,0.007061819,0.002144046,0.012018734,0.005286718,0.008355961,0.005599131,0.009252862,0.008761347,0.029628132
"PE(DiMe(9,3)/LTE4)",0.0,0.0,0.000111879,0.0,0.0,4.60784e-05,7.69298e-05,5.7406e-05,0.000279285,0.001126121,0.002939963,0.006855464,3.00722e-05,0.015137392,0.002972268,9.68157e-05,0.002071384,0.00032338,9.96626e-05,0.005710029
PE(LTE4/20:0),0.002048946,0.002470528,0.001629666,0.001213282,0.002993036,0.001671038,0.000832701,0.003182317,0.002367207,0.002027475,0.001061345,0.001923625,0.001098279,0.001141189,0.001012689,0.000650275,0.001785564,0.002497793,0.001978249,0.000925314
"PE(P-16:0/20:2(11Z,14Z))",0.009665154,0.046508525,0.010967357,0.565516942,0.138655605,0.481538201,0.00558942,0.03108547,0.006107442,0.005370594,0.023476556,0.00475916,0.605845649,0.00485451,0.016860844,0.282063457,0.026728872,0.008711583,0.144439787,0.020588022
"PE(P-16:0/22:5(4Z,7Z,10Z,13Z,16Z))",0.011035394,0.115592575,0.064087629,1.43880735,0.073360868,0.572580652,0.009902334,0.0,0.007130021,0.0,0.126872623,0.021843994,1.004324344,0.016103475,0.013926694,0.608981214,0.06857578,0.0,0.18972176,0.017771381
PE(P-16:0/LTE4),0.014519134,0.003379969,0.014701822,0.002436392,0.001431366,0.001209882,0.006249813,0.0,0.005862436,0.011191972,0.054332596,0.015370929,0.002431528,0.021746269,0.05121785,0.01632624,0.014193716,0.005582452,0.012105014,0.035924501
PE(P-18:0/16:0),0.011974023,0.076845267,0.015554032,0.129163211,0.048744563,0.188714781,0.009638809,0.012734296,0.001499631,0.005587015,0.063493363,0.00746503,0.246065243,0.009236651,0.024811446,0.084989375,0.04405247,0.005485002,0.155209483,0.020997088
PE(P-18:0/18:1(9Z)),0.002257866,0.020240874,0.001874633,0.058106628,0.007657619,0.060269715,0.000667147,0.005386188,0.001799794,0.001927152,0.003649892,0.001202014,0.068390017,0.000846853,0.002089623,0.025676438,0.002994974,0.001805636,0.010060243,0.002340008
"PE(P-18:0/22:5(4Z,7Z,10Z,13Z,16Z))",0.007956046,0.039218466,0.024309761,0.356428429,0.025507838,0.149540702,0.004937831,0.012843261,0.004910757,0.002052519,0.029982912,0.006015084,0.253410451,0.00348624,0.006702764,0.127709349,0.009004702,0.010633873,0.04617836,0.004735394
"PE(P-18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))",0.007117191,0.085991403,0.021074435,0.610606715,0.030045542,0.714075967,0.007975331,0.030376583,0.0,0.043212624,0.078603825,0.005211709,0.504114605,0.016682685,0.013657693,0.491906719,0.029033142,0.012071469,0.070100419,0.003342811
PE(P-18:1(9Z)/PGF2alpha),0.0,0.000894953,0.002178841,0.001878843,0.000397989,0.002685999,0.002015876,0.000682472,0.000442759,0.001885308,0.001396951,0.001802182,0.00209252,0.002737781,0.003527837,0.002217085,0.001789622,0.002463135,0.002302482,0.00154587
PE-NMe(14:0/16:0),0.001248551,0.080141889,0.004417017,0.13352851,0.014891288,0.18904579,0.001661698,0.006860061,0.000730083,0.002153847,0.044728961,0.007364489,0.270058848,0.000529377,0.004698612,0.044058304,0.01301677,0.002585374,0.683844569,0.025927292
PG 14:0_16:0,0.000532181,0.004210864,0.000479804,0.033721098,0.009767458,0.069969683,0.00208921,0.001827299,0.000262323,0.000927954,0.023608716,0.002666084,0.195677722,0.000371919,0.000635086,0.039313835,0.007347046,0.000814742,0.03568378,0.002327453
PG 16:0_18:1,0.019234303,0.00256361,0.004980366,0.004207233,0.0,0.004106981,0.007050732,0.0,0.000279212,0.015431938,0.070970917,0.039545769,0.016547565,0.01858237,0.017164886,0.010517112,0.070626943,0.003902393,0.010406623,0.076187852
PG 18:2_22:3,0.007652189,0.000381156,0.00506346,0.000460309,0.006311371,0.000602868,0.000861507,0.000555898,0.003393604,0.011821919,0.001151806,0.010456825,0.00551252,0.091509242,0.031912007,0.01012536,0.003263502,0.006503976,0.00230821,0.086797826
PG 25:2,0.003257511,0.001072697,0.000679977,0.000972788,0.001277324,0.000806925,0.008074568,0.001426442,0.001892642,0.001608392,0.000261884,6.11174e-05,0.003707752,0.001097116,0.000455488,0.000400835,0.001730441,0.000199076,0.000971148,0.005169762
PG 31:0,0.00118176,0.008563372,0.008486584,0.014991871,0.004875035,0.032747009,0.004006039,0.00176586,0.000231402,0.001463766,0.018657304,0.004103694,0.194360246,0.005593875,0.013127787,0.01426809,0.016492301,0.000950786,0.030187982,0.003332881
PG 33:1,0.010969711,0.002681984,0.001538505,0.008230505,0.002886219,0.010069137,0.002564045,0.000513718,0.000729631,0.008998925,0.052416041,0.020937926,0.041000304,0.006048043,0.012091493,0.003417148,0.021723006,0.006783091,0.012894517,0.039429722
PG 36:3,0.000292477,0.000789602,0.000804399,0.001387705,0.001609087,0.003800203,0.0,0.000326467,8.15545e-05,0.000308644,0.00104426,0.000856265,0.006278496,0.0,0.000772701,0.001405087,0.001058854,0.0,0.002233916,0.00062728
PG 37:2,0.008599532,0.0,0.032166337,0.0,0.027290578,0.0,0.003019341,0.013559086,0.009324622,0.00685654,0.017783241,0.008752158,0.0,0.007796099,0.003953581,0.001059317,0.011217734,0.001362741,0.0,0.014424204
PG 7:0_25:0,0.002643223,0.001314593,0.01155255,0.000860732,0.000719477,0.000712824,0.005888691,0.000897549,0.000826859,0.003181742,0.008552192,0.00949331,0.009514382,0.007818964,0.020966027,0.007016852,0.02432916,0.001270857,0.003229553,0.004608842
PG(14:0/18:1),0.001792902,0.005985892,0.002078913,0.0680342,0.024479326,0.043980059,0.001845405,0.001310641,0.001379654,0.0035359,0.024939346,0.003850231,0.891953609,0.001842959,0.001360989,0.033644401,0.018502079,0.008027446,0.06095657,0.004402776
PG(16:0/0:0),0.03654965,0.010483716,0.025876265,0.002618953,0.004391689,0.004044683,0.014272165,0.003515297,0.023725562,0.091111724,0.102415062,0.020623683,0.020958812,0.147301014,0.129250603,0.112450216,0.065727466,0.008868935,0.024733527,0.166532389
PG(16:0/16:0),0.00098199,0.000146774,0.000992111,0.000323387,0.000236423,0.000510195,0.000475387,0.000204593,0.000675544,0.000871717,0.001265926,0.00090865,0.001098365,0.023211287,0.009560985,0.001366846,0.000672183,0.000257788,0.000886911,0.000681497
PG(16:1/0:0),0.002434902,0.002088114,0.004540838,0.001487559,0.002618022,0.001345404,0.001874218,0.001216948,0.004098272,0.010939059,0.002631325,0.001344028,0.001575664,0.003112985,0.011333626,0.015552747,0.007439589,0.001693177,0.003009686,0.003351543
PG(16:1/18:1),0.005117217,0.002912946,0.0039823,0.011890197,0.005256289,0.016337932,0.001700406,0.004220979,0.006613816,0.0,0.005059257,0.042393749,0.002740398,0.001999055,0.000625993,0.001557898,0.025391709,0.010650689,0.00468403,0.001226315
PG(16:1/19:0),0.002253262,0.003707443,0.001125053,0.010010135,0.002582377,0.010091405,0.001527694,0.001643527,0.001418744,0.002706234,0.005555457,0.001701471,0.020229364,0.001204553,0.001267558,0.008061085,0.001062096,0.00260834,0.004038686,0.00106967
PG(17:0/17:0),0.012336497,0.051676242,0.028031858,0.685276038,0.04254096,0.359785611,0.003716072,0.00258642,0.004516412,0.002478898,0.067160689,0.016515448,0.460733014,0.009771129,0.012561315,0.282390549,0.036832016,0.002967046,0.08900487,0.012253737
PG(18:0/18:1(9Z)),0.009625897,0.048289506,0.009761013,0.25302351,0.028661734,0.212037855,0.016271913,0.015725705,0.003328046,0.017466535,0.034721062,0.016373102,0.306946597,0.003891223,0.006519292,0.136096274,0.013150045,0.025952885,0.054197145,0.006501335
PG(18:1(11Z)/LTE4),0.000254533,3.71757e-05,0.0001693,0.000102409,0.000180321,0.000132203,5.97905e-05,0.0,0.000973172,0.001626854,0.008443848,0.00229777,3.05234e-05,0.004221011,0.000674559,0.000454583,0.00089893,0.001803788,0.000207109,0.015636489
PG(18:1/20:2),0.033441057,0.008963532,0.013557559,0.010734186,0.016903302,0.010355496,0.00982976,0.012991947,0.020209705,0.027252326,0.034420472,0.028153325,0.015254472,0.031133448,0.028828168,0.032900214,0.023512612,0.016969916,0.020733347,0.027745179
"PG(18:1_18:0) - [1-[[2,3-dihydroxypropoxy]-hydroxyphosphoryl]oxy-3-[octadec-11-enoyl]oxypropan-2-yl] octadecanoate",0.002679004,0.000919865,0.001179813,0.002124787,0.00155824,0.002224264,0.001183661,0.000669476,0.001902785,0.002388089,0.003212596,0.003347006,0.005114804,0.001999785,0.000902961,0.002726503,0.002552095,0.001746549,0.003615419,0.001963192
PG(19:1/19:1),0.005259482,0.001531085,0.002785047,0.002067728,0.002899122,0.002165641,0.001114638,0.002966211,0.002317729,0.004144553,0.003996559,0.003591047,0.002686145,0.004066795,0.00360469,0.006586124,0.003480159,0.003867234,0.004181265,0.004250763
"PG(LTE4/20:4(5Z,8Z,11Z,14Z))",0.001439727,0.002344608,0.007138215,7.13444e-05,0.00079101,0.00025092,0.001152096,0.0,0.001520686,0.001265866,0.006940741,0.008089554,0.000129332,0.003170581,0.000557383,0.000822199,0.000720075,0.00166045,0.002891933,0.002030792
"PG(LTE4/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.000125322,0.004138494,0.001891201,0.000397438,0.000682143,6.8486e-05,0.000896858,0.000208183,0.003198585,0.001650499,0.00818233,0.008377554,0.000434136,0.012585415,0.000511699,0.003836703,0.004768123,0.001757183,0.001311338,0.003602806
PG(PGE2/i-19:0),0.000396725,0.000474392,0.00725582,0.000483108,0.0,0.000511987,0.004076532,0.000838013,0.003924339,0.006979711,0.038019928,0.007488203,0.003543948,0.020876122,0.01412285,0.00777454,0.003754121,0.003404829,0.00638852,0.048314621
PG(PGE2/i-21:0),0.00674499,0.049233305,0.010064392,0.169384194,0.025773768,0.312377196,0.004010231,0.01701702,0.004551602,0.003502996,0.015157707,0.001869432,0.105663655,0.002071546,0.004094823,0.073792978,0.013118877,0.015012302,0.027150659,0.003302496
PG(a-13:0/i-20:0),0.000505797,0.00025236,0.000373048,0.000147489,6.47875e-05,0.000246954,0.001707489,7.53949e-05,6.06982e-05,0.000926764,0.017730782,0.003992473,0.000439538,0.007269452,0.002060114,0.000547826,0.004676751,0.000304076,0.00065931,0.018026568
PG(a-15:0/LTE4),6.21867e-05,0.000462801,0.000754238,0.000152874,7.04655e-05,0.000226861,0.000118557,5.67171e-05,0.00165179,0.000922843,0.003358128,0.007936736,4.79555e-05,0.022684512,0.001909169,0.000337039,0.004851948,0.001637388,0.000404993,0.005326149
PG(a-15:0/PGF1alpha),0.001982291,0.001604095,0.029405476,0.000992393,0.0,0.000392328,0.012740839,0.001545288,0.0,0.002638844,0.00897347,0.006479994,0.000494366,0.01098806,0.03482359,0.049733885,0.030261612,0.006141974,0.00843919,0.009176161
"PG(a-17:0/18:1(12Z)-2OH(9,10))",0.004537259,0.005390465,0.087061242,0.04288973,0.015280785,0.031413734,0.002145277,0.003687476,0.004194982,0.003641841,0.00647776,0.0,0.036069202,0.001466676,0.00247068,0.008028244,0.004211211,0.001160356,0.008556993,0.000767434
PG(a-21:0/5-iso PGF2VI),0.003344423,0.004136918,0.003064326,0.002120177,0.005265833,0.004458294,0.001380374,0.004265023,0.002593684,0.002850805,0.001967754,0.0034376,0.003422474,0.001643026,0.001288069,0.002727809,0.003995955,0.00362152,0.002679421,0.000928705
PG(a-25:0/5-iso PGF2VI),0.004744509,0.004235544,0.004493149,0.004023642,0.0074748,0.003903641,0.001865874,0.007609876,0.008106781,0.004561589,0.00261073,0.004703182,0.002654168,0.001938431,0.001914416,0.001663346,0.004396452,0.006401552,0.004745253,0.000993914
PG(i-13:0/i-21:0),0.003233874,0.032548643,0.009900333,0.739933365,0.021586987,0.186626861,0.004537321,0.001955522,0.002582779,0.000353624,0.0139626,0.008381438,0.258864263,0.003420466,0.005139068,0.092476909,0.01735367,0.0,0.043076274,0.00551971
PGF1α,0.008302582,0.010566544,0.011579652,0.00142171,0.001382879,0.003595616,0.007579153,0.005312712,0.00596995,0.02453311,0.011894722,0.02370951,0.00161417,0.025123037,0.003884698,0.007694249,0.021499281,0.012701043,0.002483554,0.009452926
PI 16:0_20:3;O,0.004873213,0.004640562,0.003560869,0.00307829,0.005686348,0.002868228,0.001748329,0.006389273,0.005063117,0.004474435,0.000670022,0.004612562,0.003023013,0.002455415,0.001132706,0.002074658,0.00308625,0.004813071,0.005403423,0.001547886
PI 16:1_22:3,0.000154416,0.000151058,9.09658e-05,5.60614e-05,6.99934e-05,4.54339e-05,3.45602e-05,0.0,0.000261976,0.00022868,0.002614062,0.0040864,2.95203e-05,0.001723776,0.00353854,0.00066819,0.000262461,0.001408494,0.000261212,0.004246548
PI 17:0_17:2,0.047384574,0.000936968,0.011227412,0.0,0.091011856,0.0,0.008321054,0.000455802,0.002949417,0.019787582,0.021883474,0.024990603,0.023884053,0.019511448,0.021813878,0.011691095,0.015135511,0.004575119,0.006409731,0.010151171
PI 18:0_20:4,0.027368797,0.004184553,0.009167006,0.004972637,0.004457738,0.004389967,0.007502376,0.00258133,0.006537011,0.015921035,0.173451982,0.057292105,0.004695701,0.094575466,0.108496158,0.014150425,0.017630206,0.009625745,0.010573525,0.07589459
PI 18:0_22:4,0.006248458,0.00497803,0.004379483,0.003273985,0.009999587,0.004115644,0.002138454,0.008717486,0.006799456,0.004829674,0.002223061,0.005537053,0.002855277,0.00241015,0.001856454,0.002057283,0.004302737,0.007213222,0.004300172,0.00164238
PI 18:1_18:2,0.004637383,0.000380588,0.007163508,0.000188687,0.0,0.000558735,0.000771438,0.000424891,0.002909548,0.004716424,0.032906935,0.004698353,0.002826454,0.009763577,0.013492675,0.006364239,0.006328704,0.00144823,0.004362324,0.010050946
PI 20:2_18:3,0.009268334,0.001356703,0.002526759,0.001063054,0.001300635,0.001294852,0.001024466,0.000966094,0.002564761,0.002602972,0.057216925,0.003836453,0.001296366,0.048824325,0.025500373,0.004360235,0.005727432,0.001160969,0.001431528,0.028732686
PI 20:3,0.00069991,0.003419223,0.00155433,0.000391041,0.000730648,0.000169347,0.001110026,0.001453603,0.000945482,0.001553521,0.004977766,0.003345536,0.000356933,0.00586536,0.002161077,0.000880971,0.00111896,0.005973245,0.000321946,0.000401696
PI 22:0_18:3,0.02093286,0.019945681,0.019817805,0.018102108,0.032354866,0.016775959,0.00841795,0.040665292,0.030075509,0.019177583,0.010591505,0.023458803,0.011405222,0.007989409,0.007832489,0.007265562,0.020543506,0.027549393,0.022718626,0.005297606
PI 24:0_16:3,0.002663016,0.003101594,0.003300047,0.001936203,0.003702279,0.002084279,0.001512787,0.003968208,0.003692672,0.003398664,0.001688427,0.003111205,0.001247398,0.00116894,0.001015155,0.001355508,0.001996413,0.002730401,0.00231309,0.000872211
PI 32:0,0.00152148,0.002445496,0.002042248,0.023942145,0.001845785,0.016858861,0.000757498,0.000515476,0.000633748,0.00074316,0.005060612,0.000930947,0.006586795,0.001967455,0.000510706,0.016287055,0.004413677,0.001698206,0.007295651,0.001584419
PI 32:5,6.35318e-05,0.0,0.00023848,0.000153433,0.0,0.0,0.0,0.0,0.0,0.000187203,0.000415465,0.000839608,0.0,0.100119076,0.000270698,0.000160078,0.000144844,0.000131197,5.03106e-05,0.000531168
PI 32:7,0.001903805,0.001379677,0.006413127,7.66044e-05,0.000488971,0.000386294,0.000451944,0.000209425,0.000122946,0.005121058,0.064866178,0.012495498,0.000134359,0.084892825,0.014564962,0.017048146,0.005681784,0.001336631,0.000507017,0.016012896
PI 34:1,0.0,0.000366201,0.003242884,0.000987971,0.000128538,0.001554792,0.001807207,0.0,0.001969604,0.004641619,0.002061386,0.000762682,0.003645462,0.004575601,0.005552652,0.003904459,0.003887031,0.000355336,0.002126274,0.003198105
PI 36:4,0.006055308,0.001651298,0.017797189,0.001505395,0.0,0.001846549,0.005159566,0.0,0.000923945,0.006145455,0.021785249,0.008297825,0.015099276,0.016052434,0.027651613,0.007621499,0.011816165,0.003417898,0.002373118,0.065967864
PI 36:5,0.002210713,0.000703933,0.002715834,0.00100658,0.000615357,0.000730007,0.001026206,0.000296847,0.000234589,0.003752268,0.003072544,0.000988833,0.000916727,0.007044496,0.001462124,0.000689509,0.003625686,0.000669363,0.001596189,0.015213843
PI 47:3,0.001269568,0.000170517,0.0,4.32349e-05,7.5377e-05,0.000218315,0.000552205,0.0,0.000205094,0.00128388,0.007086133,0.004598128,0.000285361,0.003599751,0.003516334,0.000493123,0.002813536,0.001311542,0.001611516,0.001805581
PI 7:0_13:0,0.007861055,0.03776216,0.052991384,0.00514256,0.013794812,0.002396061,0.012575061,0.002792315,0.029999433,0.011284271,0.132876335,0.097196889,0.00240139,0.513224763,0.086071625,0.125643625,0.104664799,0.015913063,0.021013307,0.04669302
