Gene,A1,A10,A11,A20,A28,A29,A30,A6,A7,A9,B1,B10,B2,B3,B4,B5,B6,B7,B8,B9
UniRef90_A0A0T8EKK9,75.13171538820312,24.185101807235753,70.8277085248021,67.65716970514413,58.22744650779136,52.15646090517741,34.0251591885274,72.4826550642822,118.4296440522544,65.10040010886952,31.234914491128762,51.68888348254267,50.495596102012506,2.976273407207622,27.15976332984002,66.77342139853117,28.679879937974285,26.642661048388025,80.41222650094534,38.68706183192566
UniRef90_C6M7H3,15.550611938313807,41.539008388665835,2.096187425506389,32.539051704287026,75.82164146812148,22.093255173765353,33.329373906290684,29.898340301673752,47.426984791171186,56.995308584233115,10.5863310671751,3.4784387087092408,44.7377060828105,7.732189054864407,24.59843328226445,17.828399296515585,4.931534973721069,8.101958735150856,18.486296886827844,2.3636521669611374
UniRef90_Q8DQS7,85.31720316578183,16.17852380232916,56.12225273431716,71.08094187512566,46.04709446844327,38.479933464170614,28.64242304279428,61.66786572249203,81.29199159703423,39.4082643955746,24.133307501111474,44.885388643235714,38.6110844615047,2.587182198297922,24.461353326522815,52.78671301191773,23.59120994902041,45.35481809975396,59.71987972072836,37.97234810085185
UniRef90_A0A2X1V2U7,13.910163727531076,40.51571500706847,2.0161674517856785,30.382228363497273,80.69151147079826,30.535425804966383,39.53018644037163,39.39010192976761,34.998007077063534,50.475552563174496,8.146879908561495,3.636572357019222,52.907287718661834,8.171140757652566,27.183585990340315,17.866415136682154,4.957955510086234,3.045917501567404,16.281101198155874,2.3097251051223835
UniRef90_A0A3A5DM74,24.876300209680586,49.244951580583745,1.9274276461616764,45.60969202348428,87.06937661345147,27.115370040454913,38.45999293854551,41.05105991071083,50.60767791300461,65.22235716176505,13.630279224238166,4.062566193193616,64.91188948742936,7.942901772292535,32.030873779818876,23.5163117725338,5.942350884045791,9.421876461186711,16.40483751797503,3.674326871023905
UniRef90_A0A139PTF6,27.33470837670012,6.231253158100417,36.71992834440187,33.97759881466937,12.854597426917142,14.74768605569828,11.941210994235636,22.790732529266524,38.747714755781026,15.61195766872084,6.198818454571052,44.722909696414476,20.40919242842415,2.563393116232894,11.489108743297821,30.537410784670282,15.202970944437741,9.595695362644948,37.96898919384943,19.039572622969377
UniRef90_Q04IQ2,70.15492092531983,8.345471344753694,47.788341632707,68.18447627051208,31.463172394570094,42.35724682962228,11.666359906088719,46.8631380687506,73.04516553849447,37.27183613799658,12.26471136040305,44.06307551886,32.17420573437004,1.5161040888961346,18.057902914116024,45.06104982844998,26.4059627986508,22.697725974352494,69.14628859946522,28.180093067760215
UniRef90_D4FTF7,13.889862777559468,6.255875334431322,18.905569502433647,5.915329625515582,2.607794002547165,6.12358653275874,5.6489412798356495,8.140469478620068,23.81961842504694,4.857750224325903,3.2952785627621584,9.640050365467449,3.6617631050969335,1.3116194448620342,3.662380250543674,12.324272133772054,6.269243442698204,10.276153107549572,1.244068630842906,3.53632299616337
UniRef90_Q9K0M5,26.242298684694706,45.78710301992794,2.172662377826645,44.75213528394342,83.33095465972266,23.32995478434685,33.79512373475882,36.079180629003346,48.344168295630034,48.810639671454474,13.117220401718118,4.478834182089154,53.07003621571952,6.84991545034201,33.99904717423291,20.136258547129103,6.082950998227586,10.990071449017986,23.962740634009567,2.031055133571089
UniRef90_A0A0D9LBJ0,18.983083664917924,41.337396976582475,1.4839366041766842,36.07241029543255,69.82294289039372,24.200921015238418,34.32263962065675,31.740735930007943,39.56954471276425,47.0981589812925,13.576589317111601,3.4283125653424045,50.92701277739697,5.362018351569154,28.491869443983617,20.248390796367442,5.363626942471767,7.798303956015307,14.627321061354225,2.1100635609210783
UniRef90_A3CK22,14.801238043870036,7.306019056610892,18.352340618008224,17.811983901049793,4.921951394613874,2.9965447309955344,10.350044780492057,6.47908891837606,23.928665814102303,13.485907592595208,9.59936552303237,15.156561735881814,11.088424704199657,15.303494364655876,9.801161960101656,23.19989916972684,9.692373513714617,10.42670478715848,11.305934115847945,24.26883486070116
UniRef90_S7XN52,70.21460827328123,31.84485452600783,90.51192500294505,93.31771364728921,50.77687380742191,60.11138738406422,40.797869007752745,59.11854394549325,92.95161503956179,57.27179475735038,36.022755874940344,85.52940987889245,63.715075929805685,80.1070707026661,49.162974002125885,78.84592095577338,53.592317399772426,32.55854773302926,76.63918360690737,131.41805073486762
UniRef90_F2QEN7,5.369049284074761,1.5784641552708927,9.584045820912854,6.685847227212036,1.7397939784563365,5.709132433856116,5.286661565182437,0.4804598234021435,13.781693268500332,13.774660478240925,2.1070411383933907,26.772664810451005,3.040219758489843,2.6542310609732027,4.32184924048042,8.046622085393262,3.7875337231953767,10.699457822307735,7.323096702968588,11.211731607270513
UniRef90_R0LF06,16.146932913061878,3.7296299326143614,4.910820202637113,16.983186520737213,21.016504539769173,40.03248191240241,2.8583737634893844,21.26700085832325,18.700716898005396,20.830683429280665,2.6439989168512885,3.461137189298312,3.230185649408746,1.166233914535488,1.7532194536910393,6.554002803737962,3.9727986469094194,12.087688010115217,8.331022945434222,2.288204540836116
UniRef90_A0A081QNZ7,42.96219706842506,7.392847435595695,24.262974395462095,34.6151691377014,15.08636945289919,17.31676100094727,12.889437187708534,17.734297296289082,59.04106017052335,27.42670831397452,12.81363284448851,14.8253581864942,15.677143324902834,6.972023003216517,4.514527075590044,17.887464019020292,12.535463600301886,5.211212596130471,30.330485995186304,23.512905649885948
UniRef90_B5E1V8,53.30738910550259,7.925356544806599,30.194022769146244,56.08032294789046,31.250231387818115,26.502681717038303,10.244086746278185,49.30930339348802,27.766190725554747,40.470246806153675,8.997526581123966,35.18863398982367,24.642983295265694,2.840506794730081,14.381926979370721,33.20075817303861,15.059792191368649,12.412818892233595,74.39502178642778,29.195327239717432
UniRef90_X5ER95,14.778265772931103,31.22998737406016,1.271305962277915,24.907649511745003,67.05012089248346,15.850531132131707,26.616371942681475,26.25945658456683,34.80861704251236,40.37660951047322,11.45526265858745,2.8267352833784827,38.71335056803594,4.447186349593332,22.346145900967684,16.641471860653507,4.225377589118423,8.631036381618756,14.764464877676259,2.6115486388325295
UniRef90_K8MN04,13.24861229590326,10.149289616547438,16.753149193618736,10.212058704945292,4.517083419354743,3.1340736297154557,11.297372095102862,4.852739707743673,17.735145752017846,8.003282284751048,12.694692021467313,28.314595763233953,8.395961833434106,33.25946534144242,13.593610317158028,26.43337292713428,13.773719002290147,15.120937393271285,7.361965473373711,34.81382322931864
UniRef90_A0A0F2CXD9,51.10241907183406,17.500284601018514,44.87149457031982,49.558988091159485,34.03578652486986,25.265696088746225,18.076915713397607,45.68302245201268,52.266598168472825,37.24972293946694,15.438575025471332,39.8827568249586,26.032630387285938,1.6447720982521798,20.127714271148346,39.30822180629955,20.297697384715548,12.283147018439312,51.06135587029084,24.8297758824545
UniRef90_W1UIP3,47.96770547251,19.696293341242367,56.033997300639264,43.07796376308865,35.6194204061059,33.95521934044345,22.845800056894575,52.60579394530397,72.89090922151632,31.56974414097235,21.086206836919246,41.84577186635928,27.393703546399816,1.887106898709865,16.475933964341785,47.4419532957097,22.05463710457189,22.730596000111973,47.548970146635085,26.407782706651574
UniRef90_B2IS64,53.687829623322735,25.103944741695642,55.09676281283648,44.02185361663988,31.681675802381573,11.402572576337137,24.320577463516976,51.87358302297422,73.13353749390116,31.790108228496077,30.491692971825024,55.314158957536975,51.69324057386185,43.00968581821455,37.53260455498066,61.2532076076851,28.598036452723868,14.485971755105888,48.39965384680626,39.82965383724372
UniRef90_Q8DNT8,58.580038629404655,16.19061624812558,46.13702908159023,45.882138779068576,34.74618555921043,35.52031530120387,22.910172471235462,54.39598859373312,53.961310643468536,39.05946714352153,18.51239193906352,45.44808349840148,28.350425496623274,3.9179056632493117,15.222549471837311,39.19672779417389,20.672205106671417,13.930618666553116,54.67141291289977,23.993977909228416
UniRef90_A0A154U8W3,16.35977491094479,47.00605247177212,1.6837922205324916,31.538570093169497,72.04401262225413,28.089882136686892,33.91215179862768,33.54468982654105,48.6442993421488,48.78246295622613,12.831193226113442,3.0696490769614098,53.44355181360455,4.967711639448797,23.81737489508204,16.388166724158932,4.875017235296953,8.703918648773618,16.733170638025523,2.8729253493574745
UniRef90_A0A0U1CHJ4,8.695655455279272,5.0061273814516865,2.356117636179747,1.7989427582171051,14.736153286933831,44.24854272954373,12.76010885800533,10.925828967475828,2.257963502099272,5.026091661371605,24.23747088347685,13.41051314202445,3.9464486914378503,27.435495799197717,8.332798950017924,16.094833810780965,54.05915206803536,11.995595524219016,4.087045379117232,9.619845204792158
UniRef90_E5UJB1,9.312500592025941,42.64944981900113,0.8046685827913536,21.80857276657915,53.724364976444996,31.135061577001338,37.624132846608696,35.5855225599547,49.883169739667935,13.086326892753949,18.42817554274444,2.664925979517759,82.84438827452983,6.019825058861931,28.20591769636992,17.497689490952318,4.718983297076276,15.02055395366519,15.99256693072673,3.3969351993583676
UniRef90_Q04L81,42.58323623098692,17.09229577896647,44.67539144898476,36.342988557826736,19.689719783470796,22.032559723740874,18.019895029908817,30.639860764649512,75.19179263809998,17.735189866916194,20.51241500091833,38.05287292208171,24.992106991534698,19.64674066398306,19.55350602337793,47.733472713690205,22.615243212881765,17.306397565114658,46.81555353165734,39.86178955676865
UniRef90_Q9JTM0,11.488758462088999,30.7183354403228,1.2019112758571706,33.78216126668235,54.11735554548037,13.314243843580163,19.260361269293817,25.550123182505633,25.785248054290765,24.75611621870264,8.70560090144536,1.86208644525871,40.31150805830891,6.253134916683319,22.158445321870744,11.853410566871867,3.36612026796657,5.795021131485045,12.842589355873443,1.7707091978067584
UniRef90_A0A134BRF9,11.037195591061025,22.999096886058513,36.40633450571498,13.971330482115743,10.901422337626423,5.582376901654236,29.329274355250092,13.359056018902905,13.103416885656099,16.597905219107695,21.59460370723227,36.508458242348304,22.84462714786102,44.49730623406014,35.976243493935335,17.467144930125695,19.14429869778927,26.8204536613705,10.70074730100521,23.297893541925273
UniRef90_D4CWV2,7.253917976277787,18.76076838590978,0.9470878064102911,3.412477593505837,6.4994828962643805,5.820783243898447,8.339037031459759,22.168043520523437,4.588617148261655,5.66301626185221,13.588242521116994,3.8154314561970204,3.65680571395501,3.4406187372183106,2.7166429863689507,4.789371536328322,1.8943649923622992,10.533006984899277,1.869738163333366,3.888264133130803
UniRef90_Q97RU8,49.199173503769146,17.830059466339794,53.02206378025728,53.602086017928634,27.65894199149188,32.236489383005086,23.929693528283785,47.8575437992487,77.82540095380793,32.51781787039688,22.041134367066093,44.41832774856117,29.001367380243853,3.5771953736595985,17.0450457486954,47.44294825781756,22.66672209193489,12.11558609828787,46.810147511989236,22.724351196308703
UniRef90_F2BQM0,12.436207288049197,1.6038773585657828,1.4624845265521906,6.283405857784624,1.5625312214832212,2.73430201017512,7.255437081374334,1.2969288159684562,5.293133669415266,8.016051758324025,2.048582532193236,4.50046869235574,2.549544702265821,5.120967026416881,2.755557815028676,5.720076362571976,1.8609210210979799,4.1929563438779995,4.23905418665414,0.6996158932996835
UniRef90_A0A139NGD3,53.42581218372421,23.729017333746224,57.743539552454074,52.20360862542588,23.330189859417782,16.87170920075148,32.176003354011335,42.28738708187892,74.13419913894862,43.48970001731255,27.520282492117843,54.51423387729044,33.212409695960616,31.650827497956534,26.068041374627054,64.09399488495251,29.36305424699609,20.41531753308397,45.86985490253593,48.257515141004646
UniRef90_A0A1D3I821,16.466799829605236,43.4980480323783,1.9828993036522633,30.658127023014522,65.28686919141515,22.438756678487042,29.984802655010675,34.02798370985307,53.20755687536329,44.840054690360674,13.617979382240835,3.8504218944818867,55.03255864166218,4.313592882426851,28.57861063575537,16.857522902347604,5.25807668184215,4.728097732841031,12.93972215826384,2.6535946557943917
UniRef90_F2CFM2,11.377988045737242,2.7110855486555603,5.846771878428252,11.46621502665628,6.648850311296971,6.958989477378047,17.42004332901187,3.3348245555211995,18.29453488334805,9.988592229785883,5.907768702712878,39.02502160855725,7.818299964003172,13.368946114507686,8.164827914693934,9.323601986209585,4.931714061095422,25.15473073172503,9.5640531452071,13.225593668333746
UniRef90_A0A1Y1JUJ1,67.1289470357068,68.35544792214026,0.8222755133705548,142.51424935472025,174.55975825178572,54.52830212676171,107.52091390246787,148.61097763998643,112.28818544662268,13.401075511760412,76.09959108881769,1.185466070802641,89.21733843532381,3.7287960963619824,161.71160365669076,37.51806024783547,6.3380036462556015,21.08433103694951,21.20154925355172,2.8336855282507734
UniRef90_Q9K1G0,27.341665609834926,38.160450546236014,1.8817370524838677,37.953085164747115,73.87218784155935,21.469975067619902,33.49480139137516,35.281225721204294,48.82588670435954,50.91717112736492,11.32311411757985,5.495849719028917,57.79158435085322,5.256896349730782,31.68287403846337,20.867519418751847,5.199182288801428,7.892147837882153,19.536553925457543,2.713269590225394
UniRef90_A0A0M4K6L0,5.849916099831302,13.391058252408008,20.06553033899919,17.680194143724894,17.338306101828557,11.757863484301444,15.334693797198666,8.245674042435155,33.254385923830505,17.108266086624067,14.898110654883512,40.32955156498232,11.06574253575558,38.793440768948805,18.75605229313544,34.16607996291823,15.282660373219786,7.076695958308553,11.319367729348093,43.86011133401855
UniRef90_F0FH66,16.46777964323939,8.41715662561284,21.591131620849545,14.203687755260727,9.549357464528734,4.8788270118093635,26.19282154030747,2.860516347450576,48.764639960685685,8.273675010170306,15.184062262869485,25.84401125447479,24.386394404686587,44.28799745782431,13.986853344269225,13.137665413567653,1.691678916498241,17.63645958302165,11.884117207369119,69.1790500440047
UniRef90_C4FN02,9.347243092196727,25.94169070804598,33.25083088446367,18.857565562817527,12.936898501993019,4.7140071613714545,33.84090887529035,14.743094983616677,6.6738848240337925,27.361720075160115,24.789051631875306,18.580802323381008,19.211881935849245,24.246517598183086,23.748234803408224,15.564384193788955,9.053036508716955,11.266024571222639,13.843320042564493,10.23724776950087
UniRef90_Q9JXM2,17.72229535643013,43.177586413957485,2.05185081652713,38.121669775745865,74.03634186133067,16.630474773134242,32.186088131213644,35.904487807577844,54.65375500933141,42.12741006975347,14.838012158609578,3.6394363497826983,58.08804361088162,5.540279128760862,32.236559396786305,21.332052936770907,6.110152884069427,7.14932102016664,20.154776082764332,2.5946281297703604
UniRef90_A0A133S340,12.609498483851839,19.498272383673402,32.3318417692956,14.8607960172853,8.265177798697845,3.888659831945668,22.2028808879514,7.017671226756712,13.12778999239266,20.616348115146174,21.493280683294888,28.933069586296796,15.627109777258983,45.31665887741242,24.39043229360498,15.244271613484615,14.13141414551372,19.329484518777925,4.754268725879538,20.41434377587013
UniRef90_E8K9J0,6.334616614402824,5.202589947933222,19.28650831922175,13.937117056498055,6.832617239952355,6.950877325612069,11.053717509577229,4.2570715696306465,43.71452578472142,20.231193730045142,7.658651560789603,43.42373092051452,14.077331706415007,17.503287507888587,17.374740533233545,20.419477281994105,10.401905235571535,20.92520609202174,5.197067850663748,20.85806056550906
UniRef90_E8JW53,87.18004648674932,29.8336014964683,71.8448488005947,78.76187323141554,41.662192594055476,49.93116136469381,43.601164627522294,75.303287163188,119.67280907435584,75.8978751525557,31.00278482867071,82.64703442628537,36.888790584750055,19.42820954128593,26.96555592175561,74.86542380758293,33.690451085477925,17.599080731771117,94.23788599648428,45.114873185090254
UniRef90_C6M8L7,15.604072996152507,41.42522121913099,1.8742144372540517,30.15622345831512,78.92255805542831,13.790041673039207,33.07175975143204,33.5953193386684,37.29518381360782,60.30391760906825,11.61440192937339,3.0774901118569176,51.04949251167296,6.858076213365639,29.997425929874655,20.183306072637464,5.995681477396319,6.043773188454732,21.692432087815508,2.2773971314268024
UniRef90_A0A0T9PYK3,1.9697878273847846,8.337065948075137,14.01659203622784,15.88383318745493,3.8071109554293274,7.0407584208330585,3.227811814783042,13.037580841971488,9.958289385903127,3.9606077871482244,4.842552949789769,16.831886205676305,9.631746079975438,6.366987186624264,23.967597303573324,14.221318850156106,12.026684272433009,23.308441852048496,15.505079089968516,12.496825893197933
UniRef90_C6S5Z3,18.064679214558115,20.93164804409314,0.8152004709408792,23.544134322459676,38.38740499447881,12.871241966111187,29.91422282208938,26.437640540375334,53.545131366656484,6.797819934716959,8.862196243322321,2.8704807191265647,39.09928721103474,5.581641860657559,23.383498984985287,14.352149972153034,4.654030727261902,2.846683567103706,22.804717428423515,0.8260109683508644
UniRef90_E2PFZ5,18.57489073361214,31.142936208735993,1.125417235893352,25.30737314772222,59.98570155737925,21.505657815677115,23.323254100135422,26.81231847154055,39.041144253572455,39.82501783254082,10.330497404150426,3.1120194609917164,42.90856621601357,4.323198145712553,25.811131673676783,15.102003169910624,3.3097248120832017,5.751995665337496,21.24095924116282,1.523081916938737
UniRef90_Q9JZ37,15.259135465954188,40.613791031003686,1.4234110360229069,40.103929638873446,51.71758260714822,18.63017002005174,27.992404066462765,24.649128420948095,40.57942554485729,38.80350638483899,10.819330450812572,3.5612173620430725,41.400699635274975,7.930069823764144,21.1408958696908,17.289604003074064,4.186687294295069,4.614759220119574,14.396138630587007,2.3944892597016816
UniRef90_V7IBL9,18.472459777838772,32.8598826613968,1.7648919230960676,29.94355837278202,67.57665210230766,18.371256036687154,28.40037984787859,30.30291900632739,33.964156736406586,33.232357790129726,10.158758423103993,2.9100756805984695,45.48780199965868,5.417160497367476,25.658056808191514,15.71471714019072,4.661020195349793,9.216173887509358,19.862902475763427,1.8815823159445157
UniRef90_A0A133S0R0,32.31479186157953,9.865604911083134,36.4681873801963,37.54852443662681,16.965736553845574,12.487231278693786,16.09744448276279,26.574549182072488,54.000498705948765,24.399917688533833,13.186682408014297,26.52418150971172,17.68365774881883,1.751951324322519,8.468217055691264,26.751989693690554,13.278851433083988,6.559102765280428,37.19626000429189,15.956869594502859
UniRef90_A0A2X9HYL8,25.924014678168607,15.284523299642553,16.255217194478945,18.374412445120832,9.330428725568424,17.115858231030046,15.746307430885242,10.688782522953884,43.549365999899436,9.525859769910246,6.8480878749826015,14.151105326151209,12.831008903322019,20.979955114300125,19.391473260342664,20.284166001719306,10.0998620246642,9.819578473221325,15.704055437268638,42.18504102521564
UniRef90_G1VGW6,27.567796038153286,18.40010358216375,65.32010333517131,13.948859871433891,15.83091014832024,4.46210668629964,28.391617552379287,42.11040434104038,3.70830763112907,37.12682621422393,46.68992435825483,61.60782023567648,25.279583009908915,55.58727603765205,51.11033059200789,69.80449047980038,145.56182998136282,13.174410377944419,13.383238877093913,24.907503040950072
UniRef90_F9P407,20.943132739490316,25.004526071186657,71.71168274939954,42.378891119157046,36.27518028664131,58.73530481332018,31.22512409023588,33.62934216802455,99.0693970403604,22.28592125526195,18.27730416095821,56.75618543875684,37.53591389435113,14.201839297760275,13.217312425780314,64.86361686595669,27.876007887618556,40.452723463571964,37.99076360095817,52.99200879617895
UniRef90_I2NX42,25.31352059804543,30.090395774003273,1.7660957941956892,30.5296966835692,58.15827082955711,15.193191414408938,25.10740993495187,30.593559271192447,39.48737508169748,49.365919950172675,11.966685125360613,3.7158738116869454,38.89980455388149,3.4090407802155713,29.373930556739598,14.85835290070675,3.8717391648705077,14.397622255120643,18.032158865649503,3.363807424824497
UniRef90_A0A062WQR2,41.112300380075595,15.216801545723847,48.8824274082325,33.16732712941537,24.58871010885867,26.20985572814458,21.94930371869918,47.66998994520854,85.25455015626146,32.48190269643946,25.216655756342217,44.62378855347777,29.047391150380175,2.1994151721111628,18.214181163791952,44.14565407502827,20.920349884924867,10.313614347979012,50.84918602840983,25.909816176803403
UniRef90_Q04L36,42.35015700255621,19.07260503256684,54.95909029119293,48.069448802470674,34.11133370371039,16.878932640041757,19.636643925220497,42.493243965169526,66.18421787802666,25.91684006508814,22.218743493730667,39.98102915232885,25.49868792751671,17.580683807075633,18.679771699840792,46.140793037983244,24.851769148567932,16.961807984247752,43.592446582112075,43.81971204312585
UniRef90_Q9JXF7,23.66048708303319,41.47771229751652,1.3644939757463785,34.752362683464845,80.63037484689487,27.178798874894483,29.385574659087187,34.074088106654436,41.694021835134656,46.754021307489914,14.47815203344667,2.9961465392830013,47.74825850003523,5.24339413443269,27.51447731160788,20.55756377742284,5.701985158110288,6.316158837893598,21.64739312697088,4.207925629825751
UniRef90_D9RSZ5,11.844298762948126,11.751652078577624,63.91436450198863,9.437923663317958,10.671182894484971,3.877056337322431,27.869028158535375,4.60949720373493,11.49342043098103,8.49690456237412,43.23580637294377,32.50830698626291,14.393042444366355,28.125773418517404,31.02630104593818,37.311148821219305,67.99255920614354,10.00063092693795,6.030046098535762,14.898141059402782
UniRef90_Q97SG9,64.74371204366001,20.558098488950865,58.918749962445716,59.04402507999948,44.11350179338514,26.365117344676758,26.288904465093708,62.66236911910593,84.66814706366165,51.67170607600148,27.24868798662757,47.93329259595006,38.55607456868237,4.1507603239323085,21.447477735064833,53.2721734161258,26.136422246239405,20.934809454151253,59.66049088217217,31.53963065667119
UniRef90_B2IRG9,69.71979159105803,18.29277914185336,61.82599516412914,72.09383259795501,41.4212653688528,46.85654942223589,26.9174259329664,60.56379011104235,105.29798020500401,49.256818026635905,26.696005382021948,58.08269729902973,32.0851000542412,4.2306522569806955,23.276834946505407,60.8177840981598,25.146386863277044,15.87155615083035,53.71944329413498,31.289038840750038
UniRef90_P66421,261.08552859016817,78.15802689026098,219.12070113260597,225.7678218644031,143.3395763059426,189.25352280228714,120.94386114145951,156.6908631187562,287.971484752815,213.51409996377578,131.55054527129454,228.8698128949086,144.12280045491582,260.5103519605351,188.71545936332603,260.39858620937184,161.32006012360242,127.67470860588598,167.50393937673317,363.54126188620074
UniRef90_E8JSK1,57.69207635003446,21.401588120081783,57.703049503744836,57.294696949249065,27.441244844082416,27.684202729567296,30.493991176677458,50.15048794552882,85.52619853167371,45.50387851170331,29.420168292244423,48.65059901330195,25.662140941409906,26.708225519804344,22.512333819773378,59.680411127942456,25.279001386646154,15.791838784367542,60.66968962192702,33.65866991619344
UniRef90_P0A4L9,28.527378429136473,14.884888348148888,48.84720897686585,34.76665027397168,12.445291599888828,14.032089069561087,13.98196843596012,20.52427150518423,49.05644722911075,17.30269747052765,19.49039663039156,34.6017378748299,21.291243654342725,17.623269286115196,21.72461214368145,37.138433644111544,20.873525955725896,19.196806916243432,30.179339096925624,33.04509407312118
UniRef90_P67595,42.260568522339256,14.730869355202067,32.056831235437635,29.097311964768828,26.813274855496754,24.206948567461083,26.189613323281165,35.27366269763928,76.3690632592218,35.78298750953981,16.56555661634044,33.96819932732662,18.85481940105782,4.9055235548204195,13.794550462913683,30.328771998389453,12.497048852169206,5.240932121980537,29.882555293632066,19.29539479042311
UniRef90_A8AW24,58.56694785907211,29.373721887629493,63.96710391348111,65.17366089421995,39.00537806186842,30.571384421825588,37.417097109133834,59.626867206811056,93.33746748514119,45.6212072788645,32.12646052906598,59.23277846066934,37.62388024010082,39.16774616191262,29.144861322081976,71.43234629486324,34.34265621060398,25.499508592390853,68.3813669375131,49.77593451523972
UniRef90_A0A133ZK14,7.094981571176028,15.74742443143997,9.389364500075256,7.143361755073661,4.485537039271881,8.555634307953213,9.913346075495985,10.893173102521368,2.24391007386766,12.580128526043653,10.193492460654268,10.890846310715563,9.904680234864184,12.74409919029676,3.7776399662787017,11.843970866227181,3.4669283966827447,20.322907842310755,10.868821608998603,9.268581380568982
UniRef90_Q8DQU7,50.43197452566646,23.72587996392862,48.612760254473486,45.78566836612866,33.6643036078414,22.627571788869925,31.64771996082678,48.57298142438995,83.77453476317936,28.330889616792156,25.230663074104818,44.72859932738604,28.970733668829553,9.439895735651875,22.307117869337734,56.04323201823536,23.810879040975568,16.84045454890217,51.011188055014884,30.113972729745594
UniRef90_Q9JV65,13.85841264687116,36.97682771120477,1.0053324177903142,30.079449855041673,43.980745340872744,13.548759077307887,17.945334050598493,26.115943133080442,44.17628411810987,16.80057377741872,8.45226451274909,1.3287293666960465,35.472039791310365,3.4839066167718693,25.66488453776194,14.034309472549994,4.216649906994285,7.920007216334368,13.391917011716224,1.5454020710394243
UniRef90_A0A0B7LRQ9,97.15128483381352,24.860301535122698,49.90950370200666,61.943302847603036,29.320081908339986,38.91443773181065,38.29550170971275,53.12586090176257,84.4719029119824,39.69588063154587,27.82598818971102,54.62425831033273,44.39238046561522,21.983023005837737,16.975513166823355,43.21372273751417,28.30836842354117,19.622219737034193,70.73176417940437,30.23215134916605
UniRef90_A0A150NKQ6,13.603490705899333,2.6063950891737426,6.143752631164123,22.069095804460137,16.131426592616503,18.67482247394886,2.777452608516729,20.238125089226678,7.395135738343558,17.463499380407853,4.427572878862937,4.599349470527886,4.674809685030225,1.071070610942751,1.8629317441942423,8.253288838713305,4.108850926692045,5.619638546366535,15.588320282146135,4.493081338212483
UniRef90_A0A139PHD2,11.977093593789583,0.9948411243133918,10.85867271482905,3.0390599406036385,2.3611891017159787,9.180429913001397,5.166090528043652,0.5176579621617035,8.473279974087172,8.06060130950898,5.285939453264777,23.706095407306645,2.144382674916515,1.9492766857236017,7.548309234591948,8.417594845806951,4.542644693902848,3.7551384883971455,3.8839091117450075,3.2589296260754805
UniRef90_A0A0U0LAH9,6.011144660061418,1.8753847273900028,3.832515904686734,7.937954785487997,11.960010198118518,7.917057290467199,2.0650408627308434,9.796140601168888,9.608351975612946,10.306194343444668,2.693632188212851,2.043433374719212,1.993861248520774,1.2591063389399952,2.1130457723793503,4.174478889775696,2.3557034256409968,2.4067858631185306,6.941805575721613,1.8961890881255485
UniRef90_Q04K99,24.628645537802033,7.3050878861482,36.64943310085481,20.985353159579923,8.666448475607314,6.081682578071285,16.52250480450365,28.297899634839954,17.202133167730242,23.328580106485536,16.332007802672255,41.27838581683413,23.68496161349717,60.35828866543533,19.6416713060819,28.693885168559476,28.961037370198202,22.079983221611833,20.57143990815292,72.20686163687552
UniRef90_F9EU69,11.702881227935741,21.588823824650675,0.8201332892551687,18.25603457975892,26.45537031255468,8.556643033710275,12.114244691929947,26.28564378950908,39.347182296118035,18.140410674788725,4.829421441425501,2.1011355032105916,33.68440496187586,3.749772961578147,11.213134185179735,7.009245292628052,2.7379478509850164,4.4264271644562,4.103326964876995,1.5598946749499163
UniRef90_P0A3R1,50.17567458216867,18.197416694957447,44.03265289749178,46.93656164055244,27.013918184083185,20.85594858258012,28.846795737051774,44.94953911055424,88.73080383540923,32.50569869804948,22.201148219908205,43.83734177283107,31.397573674978368,1.8084115878808702,20.21305278572292,49.27570339418464,22.51142389039845,27.16699199039301,53.13443069828002,26.618002113748066
UniRef90_F9EWP2,24.063988966653383,36.421298598360224,1.6987159411915742,38.63565948322802,61.945173786266174,16.3147532519244,29.019667050780402,28.96027850122067,39.54287626339393,55.563921969084575,14.249749293198006,1.9312296957896844,45.80780880952459,6.6930817497472885,32.319949474530134,15.7301303540188,4.315005698725767,8.803357301536746,18.023980135549387,2.7360711601076617
UniRef90_A3CQ50,11.207983081799377,1.4558955182515156,1.8959938682736102,6.161254467923203,3.2230009339238364,8.193330635255347,9.039583619924784,3.765612544885252,4.830710804541066,5.422918271173461,5.375882008311445,14.70001425972594,6.654257271096077,10.848945003500894,3.401446250587921,8.281559702598368,3.0875419878120276,7.39151620877492,6.575597642711715,8.390438775452258
UniRef90_D2NQC8,1.7757384920525667,8.238843277509009,10.501641520389928,12.629816762002765,2.6068251633384714,8.157633739908752,2.281953869484833,12.514446718432373,12.749949704783425,3.778967442793375,4.542079851615229,10.95066623103418,8.715009740039582,2.8880293516423725,26.522410337482853,11.447035175812754,10.353944827714962,9.817200619690345,14.045669929277684,10.270893655108436
UniRef90_A0A150NIU0,10.186435332854229,1.7142411660191093,6.398373140757198,18.109108899223113,8.994876602819733,6.024151186421246,1.3169851025391772,15.62764866466288,8.909002429144152,14.092649306996792,3.1573424997549857,5.2735579696818595,5.803225070914183,1.1976206676996108,1.6806486913012828,7.537725264722385,5.688326381731773,7.254244807153483,16.200764398692215,7.853089191605154
